country1,country2,sourceCountry,frequency,norm,year,month,day
SW,CI,US,0,435928,2017,8,26
SW,CI,US,0,383250,2017,8,27
SW,CI,US,0,390043,2017,8,28
SW,CI,US,0,670206,2017,8,29
SW,CI,US,0,682102,2017,8,30
SW,CI,US,0,587787,2017,8,31
SW,CI,US,0,579761,2017,9,1
SW,CI,US,0,417828,2017,9,2
SW,CI,US,0,375844,2017,9,3
SW,CI,US,0,537094,2017,9,4
SW,CI,US,0,610794,2017,9,5
SW,CI,US,1,683987,2017,9,6
SW,CI,US,0,668171,2017,9,7
SW,CI,US,0,647998,2017,9,8
SW,CI,US,0,429960,2017,9,9
SW,CI,US,0,411500,2017,9,10
SW,CI,US,0,643116,2017,9,11
SW,CI,US,0,698020,2017,9,12
SW,CI,US,0,679735,2017,9,13
SW,CI,US,0,684334,2017,9,14
SW,CI,US,0,568382,2017,9,15
SW,CI,US,0,408913,2017,9,16
SW,CI,US,0,402122,2017,9,17
SW,CI,US,0,626067,2017,9,18
SW,CI,US,0,676489,2017,9,19
SW,CI,US,0,698366,2017,9,20
SW,CI,US,0,697649,2017,9,21
SW,CI,US,0,605271,2017,9,22
SW,CI,US,0,443473,2017,9,23
SW,CI,US,0,384082,2017,9,24
SW,CI,US,0,651733,2017,9,25
SW,CI,US,0,652905,2017,9,26
SW,CI,US,0,622285,2017,9,27
SW,CI,US,0,652886,2017,9,28
SW,CI,US,0,597897,2017,9,29
SW,CI,US,0,387916,2017,9,30
SW,CI,US,0,348336,2017,10,1
SW,CI,US,0,580615,2017,10,2
SW,CI,US,0,657347,2017,10,3
SW,CI,US,0,589476,2017,10,4
SW,CI,US,0,655879,2017,10,5
SW,CI,US,0,575176,2017,10,6
SW,CI,US,9,415685,2017,10,7
SW,CI,US,11,387895,2017,10,8
SW,CI,US,33,641327,2017,10,9
SW,CI,US,56,635922,2017,10,10
SW,CI,US,48,675532,2017,10,11
SW,CI,US,8,684010,2017,10,12
SW,CI,US,0,661628,2017,10,13
SW,CI,US,0,415407,2017,10,14
SW,CI,US,0,408069,2017,10,15
SW,CI,US,0,601534,2017,10,16
SW,CI,US,0,719074,2017,10,17
SW,CI,US,0,645581,2017,10,18
SW,CI,US,13,706615,2017,10,19
SW,CI,US,5,705739,2017,10,20
SW,CI,US,0,420431,2017,10,21
SW,CI,US,0,426803,2017,10,22
SW,CI,US,40,691172,2017,10,23
SW,CI,US,16,701093,2017,10,24
SW,CI,US,0,707073,2017,10,25
SW,CI,US,11,748252,2017,10,26
SW,CI,US,0,662645,2017,10,27
SW,CI,US,2,430856,2017,10,28
SW,CI,US,0,402275,2017,10,29
SW,CI,US,0,648194,2017,10,30
SW,CI,US,0,713776,2017,10,31
SW,CI,US,1,705234,2017,11,1
SW,CI,US,0,680334,2017,11,2
SW,CI,US,0,696481,2017,11,3
SW,CI,US,0,426894,2017,11,4
SW,CI,US,0,393052,2017,11,5
SW,CI,US,0,659873,2017,11,6
SW,CI,US,0,733233,2017,11,7
SW,CI,US,0,708394,2017,11,8
SW,CI,US,0,730383,2017,11,9
SW,CI,US,5,687141,2017,11,10
SW,CI,US,0,426572,2017,11,11
SW,CI,US,0,402133,2017,11,12
SW,CI,US,1,682491,2017,11,13
SW,CI,US,1,734872,2017,11,14
SW,CI,US,0,742764,2017,11,15
SW,CI,US,0,630736,2017,11,16
SW,CI,US,0,676637,2017,11,17
SW,CI,US,0,409283,2017,11,18
SW,CI,US,0,387959,2017,11,19
SW,CI,US,0,644099,2017,11,20
SW,CI,US,0,719406,2017,11,21
SW,CI,US,0,667079,2017,11,22
SW,CI,US,0,575169,2017,11,23
SW,CI,US,0,594491,2017,11,24
SW,CI,US,0,376547,2017,11,25
SW,CI,US,0,377487,2017,11,26
SW,CI,US,0,599212,2017,11,27
SW,CI,US,0,713850,2017,11,28
SW,CI,US,1,726734,2017,11,29
SW,CI,US,0,702677,2017,11,30
SW,CI,US,0,347532,2017,12,3
SW,CI,US,0,603840,2017,12,4
SW,CI,US,0,665504,2017,12,5
SW,CI,US,3,669094,2017,12,6
SW,CI,US,1,682878,2017,12,7
SW,CI,US,1,645343,2017,12,8
SW,CI,US,0,392702,2017,12,9
SW,CI,US,0,386041,2017,12,10
SW,CI,US,0,562684,2017,12,11
SW,CI,US,0,668426,2017,12,12
SW,CI,US,1,711463,2017,12,13
SW,CI,US,0,680273,2017,12,14
SW,CI,US,0,611220,2017,12,15
SW,CI,US,0,367642,2017,12,16
SW,CI,US,0,354372,2017,12,17
SW,CI,US,0,568589,2017,12,18
SW,CI,US,1,618096,2017,12,19
SW,CI,US,1,611544,2017,12,20
SW,CI,US,0,635258,2017,12,21
SW,CI,US,0,577086,2017,12,22
SW,CI,US,0,405042,2017,12,23
SW,CI,US,0,351541,2017,12,24
SW,CI,US,0,347346,2017,12,25
SW,CI,US,0,440947,2017,12,26
SW,CI,US,0,519620,2017,12,27
SW,CI,US,0,561053,2017,12,28
SW,CI,US,0,524027,2017,12,29
SW,CI,US,0,362344,2017,12,30
SW,CI,US,0,323669,2017,12,31
SW,CI,US,0,372641,2018,1,1
CH,NO,US,0,427906,2017,1,1
CH,NO,US,2,592774,2017,1,2
CH,NO,US,0,757916,2017,1,3
CH,NO,US,12,822862,2017,1,4
CH,NO,US,4,830028,2017,1,5
CH,NO,US,0,766969,2017,1,6
CH,NO,US,0,520691,2017,1,7
CH,NO,US,1,488784,2017,1,8
CH,NO,US,7,813487,2017,1,9
CH,NO,US,2,884856,2017,1,10
CH,NO,US,3,879968,2017,1,11
CH,NO,US,20,873198,2017,1,12
CH,NO,US,11,847105,2017,1,13
CH,NO,US,1,538257,2017,1,14
CH,NO,US,0,485270,2017,1,15
CH,NO,US,18,778396,2017,1,16
CH,NO,US,3,872725,2017,1,17
CH,NO,US,1,903497,2017,1,18
CH,NO,US,1,897136,2017,1,19
CH,NO,US,2,840244,2017,1,20
CH,NO,US,0,542714,2017,1,21
CH,NO,US,0,507306,2017,1,22
CH,NO,US,4,816816,2017,1,23
CH,NO,US,2,882520,2017,1,24
CH,NO,US,3,888646,2017,1,25
CH,NO,US,1,850165,2017,1,26
CH,NO,US,1,814253,2017,1,27
CH,NO,US,1,540104,2017,1,28
CH,NO,US,2,492134,2017,1,29
CH,NO,US,1,800343,2017,1,30
CH,NO,US,0,866957,2017,1,31
CH,NO,US,6,877514,2017,2,1
CH,NO,US,7,878535,2017,2,2
CH,NO,US,0,849054,2017,2,3
CH,NO,US,1,547610,2017,2,4
CH,NO,US,0,489387,2017,2,5
CH,NO,US,11,810397,2017,2,6
CH,NO,US,9,886593,2017,2,7
CH,NO,US,2,908408,2017,2,8
CH,NO,US,7,895654,2017,2,9
CH,NO,US,4,851022,2017,2,10
CH,NO,US,0,535178,2017,2,11
CH,NO,US,0,501551,2017,2,12
CH,NO,US,2,828201,2017,2,13
CH,NO,US,0,888105,2017,2,14
CH,NO,US,1,902442,2017,2,15
CH,NO,US,1,899621,2017,2,16
CH,NO,US,8,845037,2017,2,17
CH,NO,US,4,546303,2017,2,18
CH,NO,US,2,492129,2017,2,19
CH,NO,US,3,770453,2017,2,20
CH,NO,US,0,863510,2017,2,21
CH,NO,US,0,896676,2017,2,22
CH,NO,US,0,882237,2017,2,23
CH,NO,US,4,831927,2017,2,24
CH,NO,US,2,537968,2017,2,25
CH,NO,US,0,490789,2017,2,26
CH,NO,US,2,801362,2017,2,27
CH,NO,US,5,845987,2017,2,28
CH,NO,US,0,891852,2017,3,1
CH,NO,US,0,884489,2017,3,2
CH,NO,US,1,826318,2017,3,3
CH,NO,US,0,534735,2017,3,4
CH,NO,US,0,482946,2017,3,5
CH,NO,US,2,814270,2017,3,6
CH,NO,US,2,877288,2017,3,7
CH,NO,US,6,875771,2017,3,8
CH,NO,US,2,884687,2017,3,9
CH,NO,US,8,841988,2017,3,10
CH,NO,US,1,532499,2017,3,11
CH,NO,US,0,478177,2017,3,12
CH,NO,US,21,774347,2017,3,13
CH,NO,US,15,846836,2017,3,14
CH,NO,US,0,856685,2017,3,15
CH,NO,US,1,892032,2017,3,16
CH,NO,US,0,824348,2017,3,17
CH,NO,US,2,504221,2017,3,18
CH,NO,US,2,447313,2017,3,19
CH,NO,US,7,722253,2017,3,20
CH,NO,US,26,817880,2017,3,21
CH,NO,US,14,810708,2017,3,22
CH,NO,US,9,773991,2017,3,23
CH,NO,US,3,763095,2017,3,24
CH,NO,US,1,488516,2017,3,25
CH,NO,US,1,451618,2017,3,26
CH,NO,US,31,715700,2017,3,27
CH,NO,US,4,813645,2017,3,28
CH,NO,US,29,862935,2017,3,29
CH,NO,US,42,849617,2017,3,30
CH,NO,US,106,802523,2017,3,31
CH,NO,US,3,492104,2017,4,1
CH,NO,US,3,451222,2017,4,2
CH,NO,US,28,752077,2017,4,3
CH,NO,US,0,803101,2017,4,4
CH,NO,US,10,828653,2017,4,5
CH,NO,US,6,806340,2017,4,6
CH,NO,US,55,812309,2017,4,7
CH,NO,US,298,498778,2017,4,8
CH,NO,US,2,465133,2017,4,9
CH,NO,US,49,760184,2017,4,10
CH,NO,US,14,823150,2017,4,11
CH,NO,US,52,818751,2017,4,12
CH,NO,US,4,804729,2017,4,13
CH,NO,US,2,604707,2017,4,14
CH,NO,US,1,466894,2017,4,15
CH,NO,US,0,433510,2017,4,16
CH,NO,US,0,638778,2017,4,17
CH,NO,US,1,784482,2017,4,18
CH,NO,US,62,747158,2017,4,19
CH,NO,US,20,796608,2017,4,20
CH,NO,US,61,772343,2017,4,21
CH,NO,US,3,457279,2017,4,22
CH,NO,US,2,433977,2017,4,23
CH,NO,US,59,712864,2017,4,24
CH,NO,US,53,802345,2017,4,25
CH,NO,US,69,796260,2017,4,26
CH,NO,US,10,825698,2017,4,27
CH,NO,US,21,752542,2017,4,28
CH,NO,US,15,493023,2017,4,29
CH,NO,US,0,427499,2017,4,30
CH,NO,US,4,600759,2017,5,1
CH,NO,US,4,713808,2017,5,2
CH,NO,US,3,776343,2017,5,3
CH,NO,US,14,683863,2017,5,4
CH,NO,US,3,630955,2017,5,5
CH,NO,US,0,455760,2017,5,6
CH,NO,US,0,426317,2017,5,7
CH,NO,US,1,679107,2017,5,8
CH,NO,US,2,708355,2017,5,9
CH,NO,US,2,728743,2017,5,10
CH,NO,US,32,715973,2017,5,11
CH,NO,US,1,716059,2017,5,12
CH,NO,US,1,462677,2017,5,13
CH,NO,US,0,421261,2017,5,14
CH,NO,US,0,692695,2017,5,15
CH,NO,US,1,744883,2017,5,16
CH,NO,US,19,751132,2017,5,17
CH,NO,US,28,810482,2017,5,18
CH,NO,US,1,750116,2017,5,19
CH,NO,US,0,473050,2017,5,20
CH,NO,US,9,397009,2017,5,21
CH,NO,US,4,703101,2017,5,22
CH,NO,US,42,773334,2017,5,23
CH,NO,US,52,720427,2017,5,24
CH,NO,US,37,727556,2017,5,25
CH,NO,US,16,712604,2017,5,26
CH,NO,US,0,489464,2017,5,27
CH,NO,US,2,448928,2017,5,28
CH,NO,US,25,605486,2017,5,29
CH,NO,US,1,661069,2017,5,30
CH,NO,US,1,745257,2017,5,31
CH,NO,US,1,744295,2017,6,1
CH,NO,US,1,724843,2017,6,2
CH,NO,US,0,451564,2017,6,3
CH,NO,US,0,429682,2017,6,4
CH,NO,US,20,703607,2017,6,5
CH,NO,US,0,736228,2017,6,6
CH,NO,US,9,735573,2017,6,7
CH,NO,US,4,768985,2017,6,8
CH,NO,US,44,770400,2017,6,9
CH,NO,US,1,434080,2017,6,10
CH,NO,US,6,430541,2017,6,11
CH,NO,US,42,680435,2017,6,12
CH,NO,US,63,735151,2017,6,13
CH,NO,US,45,788289,2017,6,14
CH,NO,US,49,762286,2017,6,15
CH,NO,US,11,716460,2017,6,16
CH,NO,US,2,440916,2017,6,17
CH,NO,US,0,439922,2017,6,18
CH,NO,US,2,689443,2017,6,19
CH,NO,US,13,712433,2017,6,20
CH,NO,US,14,760797,2017,6,21
CH,NO,US,43,711096,2017,6,22
CH,NO,US,37,658889,2017,6,23
CH,NO,US,0,467374,2017,6,24
CH,NO,US,0,372431,2017,6,25
CH,NO,US,11,603267,2017,6,26
CH,NO,US,8,576105,2017,6,27
CH,NO,US,3,617148,2017,6,28
CH,NO,US,3,564835,2017,6,29
CH,NO,US,3,585683,2017,6,30
CH,NO,US,0,396436,2017,7,1
CH,NO,US,0,371913,2017,7,2
CH,NO,US,2,556226,2017,7,3
CH,NO,US,0,540275,2017,7,4
CH,NO,US,22,528369,2017,7,5
CH,NO,US,14,595517,2017,7,6
CH,NO,US,0,566311,2017,7,7
CH,NO,US,0,403913,2017,7,8
CH,NO,US,1,376723,2017,7,9
CH,NO,US,18,552863,2017,7,10
CH,NO,US,28,610662,2017,7,11
CH,NO,US,13,628745,2017,7,12
CH,NO,US,320,582384,2017,7,13
CH,NO,US,64,559190,2017,7,14
CH,NO,US,4,375192,2017,7,15
CH,NO,US,5,341556,2017,7,16
CH,NO,US,11,559265,2017,7,17
CH,NO,US,6,580912,2017,7,18
CH,NO,US,2,630581,2017,7,19
CH,NO,US,5,584050,2017,7,20
CH,NO,US,11,553851,2017,7,21
CH,NO,US,0,402609,2017,7,22
CH,NO,US,0,355763,2017,7,23
CH,NO,US,0,591647,2017,7,24
CH,NO,US,1,649693,2017,7,25
CH,NO,US,27,607441,2017,7,26
CH,NO,US,38,622922,2017,7,27
CH,NO,US,1,607879,2017,7,28
CH,NO,US,1,438089,2017,7,29
CH,NO,US,0,399877,2017,7,30
CH,NO,US,2,630566,2017,7,31
CH,NO,US,3,645817,2017,8,1
CH,NO,US,9,690524,2017,8,2
CH,NO,US,1,638560,2017,8,3
CH,NO,US,6,635373,2017,8,4
CH,NO,US,0,397022,2017,8,5
CH,NO,US,0,361365,2017,8,6
CH,NO,US,1,616868,2017,8,7
CH,NO,US,6,644359,2017,8,8
CH,NO,US,1,649714,2017,8,9
CH,NO,US,10,577925,2017,8,10
CH,NO,US,33,577369,2017,8,11
CH,NO,US,4,407685,2017,8,12
CH,NO,US,2,361785,2017,8,13
CH,NO,US,42,560000,2017,8,14
CH,NO,US,15,640227,2017,8,15
CH,NO,US,37,639190,2017,8,16
CH,NO,US,20,658802,2017,8,17
CH,NO,US,1,570503,2017,8,18
CH,NO,US,0,422148,2017,8,19
CH,NO,US,0,369867,2017,8,20
CH,NO,US,9,597743,2017,8,21
CH,NO,US,42,611343,2017,8,22
CH,NO,US,8,650017,2017,8,23
CH,NO,US,34,265654,2017,8,24
CH,NO,US,12,538796,2017,8,25
CH,NO,US,7,435928,2017,8,26
CH,NO,US,0,383250,2017,8,27
CH,NO,US,5,390043,2017,8,28
CH,NO,US,10,670206,2017,8,29
CH,NO,US,28,682102,2017,8,30
CH,NO,US,26,587787,2017,8,31
CH,NO,US,6,579761,2017,9,1
CH,NO,US,0,417828,2017,9,2
CH,NO,US,0,375844,2017,9,3
CH,NO,US,1,537094,2017,9,4
CH,NO,US,1,610794,2017,9,5
CH,NO,US,8,683987,2017,9,6
CH,NO,US,9,668171,2017,9,7
CH,NO,US,2,647998,2017,9,8
CH,NO,US,1,429960,2017,9,9
CH,NO,US,1,411500,2017,9,10
CH,NO,US,14,643116,2017,9,11
CH,NO,US,7,698020,2017,9,12
CH,NO,US,9,679735,2017,9,13
CH,NO,US,11,684334,2017,9,14
CH,NO,US,14,568382,2017,9,15
CH,NO,US,2,408913,2017,9,16
CH,NO,US,0,402122,2017,9,17
CH,NO,US,55,626067,2017,9,18
CH,NO,US,13,676489,2017,9,19
CH,NO,US,2,698366,2017,9,20
CH,NO,US,25,697649,2017,9,21
CH,NO,US,10,605271,2017,9,22
CH,NO,US,0,443473,2017,9,23
CH,NO,US,7,384082,2017,9,24
CH,NO,US,41,651733,2017,9,25
CH,NO,US,0,652905,2017,9,26
CH,NO,US,7,622285,2017,9,27
CH,NO,US,4,652886,2017,9,28
CH,NO,US,0,597897,2017,9,29
CH,NO,US,0,387916,2017,9,30
CH,NO,US,0,348336,2017,10,1
CH,NO,US,2,580615,2017,10,2
CH,NO,US,3,657347,2017,10,3
CH,NO,US,39,589476,2017,10,4
CH,NO,US,13,655879,2017,10,5
CH,NO,US,13,575176,2017,10,6
CH,NO,US,1,415685,2017,10,7
CH,NO,US,7,387895,2017,10,8
CH,NO,US,9,641327,2017,10,9
CH,NO,US,2,635922,2017,10,10
CH,NO,US,0,675532,2017,10,11
CH,NO,US,18,684010,2017,10,12
CH,NO,US,26,661628,2017,10,13
CH,NO,US,0,415407,2017,10,14
CH,NO,US,0,408069,2017,10,15
CH,NO,US,31,601534,2017,10,16
CH,NO,US,39,719074,2017,10,17
CH,NO,US,41,645581,2017,10,18
CH,NO,US,20,706615,2017,10,19
CH,NO,US,14,705739,2017,10,20
CH,NO,US,6,420431,2017,10,21
CH,NO,US,3,426803,2017,10,22
CH,NO,US,38,691172,2017,10,23
CH,NO,US,11,701093,2017,10,24
CH,NO,US,10,707073,2017,10,25
CH,NO,US,14,748252,2017,10,26
CH,NO,US,0,662645,2017,10,27
CH,NO,US,0,430856,2017,10,28
CH,NO,US,1,402275,2017,10,29
CH,NO,US,18,648194,2017,10,30
CH,NO,US,45,713776,2017,10,31
CH,NO,US,37,705234,2017,11,1
CH,NO,US,48,680334,2017,11,2
CH,NO,US,14,696481,2017,11,3
CH,NO,US,0,426894,2017,11,4
CH,NO,US,3,393052,2017,11,5
CH,NO,US,15,659873,2017,11,6
CH,NO,US,4,733233,2017,11,7
CH,NO,US,4,708394,2017,11,8
CH,NO,US,3,730383,2017,11,9
CH,NO,US,7,687141,2017,11,10
CH,NO,US,0,426572,2017,11,11
CH,NO,US,0,402133,2017,11,12
CH,NO,US,15,682491,2017,11,13
CH,NO,US,2,734872,2017,11,14
CH,NO,US,21,742764,2017,11,15
CH,NO,US,13,630736,2017,11,16
CH,NO,US,21,676637,2017,11,17
CH,NO,US,0,409283,2017,11,18
CH,NO,US,0,387959,2017,11,19
CH,NO,US,7,644099,2017,11,20
CH,NO,US,3,719406,2017,11,21
CH,NO,US,11,667079,2017,11,22
CH,NO,US,1,575169,2017,11,23
CH,NO,US,1,594491,2017,11,24
CH,NO,US,0,376547,2017,11,25
CH,NO,US,0,377487,2017,11,26
CH,NO,US,8,599212,2017,11,27
CH,NO,US,29,713850,2017,11,28
CH,NO,US,26,726734,2017,11,29
CH,NO,US,8,702677,2017,11,30
CH,NO,US,1,347532,2017,12,3
CH,NO,US,12,603840,2017,12,4
CH,NO,US,3,665504,2017,12,5
CH,NO,US,16,669094,2017,12,6
CH,NO,US,8,682878,2017,12,7
CH,NO,US,24,645343,2017,12,8
CH,NO,US,2,392702,2017,12,9
CH,NO,US,0,386041,2017,12,10
CH,NO,US,8,562684,2017,12,11
CH,NO,US,19,668426,2017,12,12
CH,NO,US,35,711463,2017,12,13
CH,NO,US,16,680273,2017,12,14
CH,NO,US,10,611220,2017,12,15
CH,NO,US,0,367642,2017,12,16
CH,NO,US,0,354372,2017,12,17
CH,NO,US,8,568589,2017,12,18
CH,NO,US,43,618096,2017,12,19
CH,NO,US,12,611544,2017,12,20
CH,NO,US,5,635258,2017,12,21
CH,NO,US,19,577086,2017,12,22
CH,NO,US,2,405042,2017,12,23
CH,NO,US,1,351541,2017,12,24
CH,NO,US,0,347346,2017,12,25
CH,NO,US,1,440947,2017,12,26
CH,NO,US,0,519620,2017,12,27
CH,NO,US,0,561053,2017,12,28
CH,NO,US,1,524027,2017,12,29
CH,NO,US,0,362344,2017,12,30
CH,NO,US,1,323669,2017,12,31
CH,NO,US,0,372641,2018,1,1
RS,CA,CH,0,427906,2017,1,1
RS,CA,CH,0,592774,2017,1,2
RS,CA,CH,0,757916,2017,1,3
RS,CA,CH,0,822862,2017,1,4
RS,CA,CH,1,830028,2017,1,5
RS,CA,CH,0,766969,2017,1,6
RS,CA,CH,0,520691,2017,1,7
RS,CA,CH,0,488784,2017,1,8
RS,CA,CH,1,813487,2017,1,9
RS,CA,CH,0,884856,2017,1,10
RS,CA,CH,1,879968,2017,1,11
RS,CA,CH,0,873198,2017,1,12
RS,CA,CH,0,847105,2017,1,13
RS,CA,CH,0,538257,2017,1,14
RS,CA,CH,0,485270,2017,1,15
RS,CA,CH,0,778396,2017,1,16
RS,CA,CH,0,872725,2017,1,17
RS,CA,CH,0,903497,2017,1,18
RS,CA,CH,0,897136,2017,1,19
RS,CA,CH,0,840244,2017,1,20
RS,CA,CH,0,542714,2017,1,21
RS,CA,CH,0,507306,2017,1,22
RS,CA,CH,0,816816,2017,1,23
RS,CA,CH,1,882520,2017,1,24
RS,CA,CH,0,888646,2017,1,25
RS,CA,CH,0,850165,2017,1,26
RS,CA,CH,0,814253,2017,1,27
RS,CA,CH,0,540104,2017,1,28
RS,CA,CH,0,492134,2017,1,29
RS,CA,CH,0,800343,2017,1,30
RS,CA,CH,0,866957,2017,1,31
RS,CA,CH,0,877514,2017,2,1
RS,CA,CH,0,878535,2017,2,2
RS,CA,CH,0,849054,2017,2,3
RS,CA,CH,0,547610,2017,2,4
RS,CA,CH,0,489387,2017,2,5
RS,CA,CH,0,810397,2017,2,6
RS,CA,CH,0,886593,2017,2,7
RS,CA,CH,1,908408,2017,2,8
RS,CA,CH,0,895654,2017,2,9
RS,CA,CH,0,851022,2017,2,10
RS,CA,CH,0,535178,2017,2,11
RS,CA,CH,0,501551,2017,2,12
RS,CA,CH,0,828201,2017,2,13
RS,CA,CH,0,888105,2017,2,14
RS,CA,CH,0,902442,2017,2,15
RS,CA,CH,0,899621,2017,2,16
RS,CA,CH,0,845037,2017,2,17
RS,CA,CH,0,546303,2017,2,18
RS,CA,CH,0,492129,2017,2,19
RS,CA,CH,0,770453,2017,2,20
RS,CA,CH,0,863510,2017,2,21
RS,CA,CH,0,896676,2017,2,22
RS,CA,CH,0,882237,2017,2,23
RS,CA,CH,0,831927,2017,2,24
RS,CA,CH,0,537968,2017,2,25
RS,CA,CH,0,490789,2017,2,26
RS,CA,CH,0,801362,2017,2,27
RS,CA,CH,0,845987,2017,2,28
RS,CA,CH,0,891852,2017,3,1
RS,CA,CH,0,884489,2017,3,2
RS,CA,CH,0,826318,2017,3,3
RS,CA,CH,0,534735,2017,3,4
RS,CA,CH,0,482946,2017,3,5
RS,CA,CH,0,814270,2017,3,6
RS,CA,CH,0,877288,2017,3,7
RS,CA,CH,0,875771,2017,3,8
RS,CA,CH,0,884687,2017,3,9
RS,CA,CH,0,841988,2017,3,10
RS,CA,CH,0,532499,2017,3,11
RS,CA,CH,0,478177,2017,3,12
RS,CA,CH,0,774347,2017,3,13
RS,CA,CH,0,846836,2017,3,14
RS,CA,CH,0,856685,2017,3,15
RS,CA,CH,0,892032,2017,3,16
RS,CA,CH,0,824348,2017,3,17
RS,CA,CH,0,504221,2017,3,18
RS,CA,CH,0,447313,2017,3,19
RS,CA,CH,0,722253,2017,3,20
RS,CA,CH,0,817880,2017,3,21
RS,CA,CH,0,810708,2017,3,22
RS,CA,CH,0,773991,2017,3,23
RS,CA,CH,0,763095,2017,3,24
RS,CA,CH,1,488516,2017,3,25
RS,CA,CH,0,451618,2017,3,26
RS,CA,CH,3,715700,2017,3,27
RS,CA,CH,1,813645,2017,3,28
RS,CA,CH,0,862935,2017,3,29
RS,CA,CH,0,849617,2017,3,30
RS,CA,CH,0,802523,2017,3,31
RS,CA,CH,0,492104,2017,4,1
RS,CA,CH,0,451222,2017,4,2
RS,CA,CH,0,752077,2017,4,3
RS,CA,CH,0,803101,2017,4,4
RS,CA,CH,0,828653,2017,4,5
RS,CA,CH,0,806340,2017,4,6
RS,CA,CH,0,812309,2017,4,7
RS,CA,CH,0,498778,2017,4,8
RS,CA,CH,0,465133,2017,4,9
RS,CA,CH,0,760184,2017,4,10
RS,CA,CH,1,823150,2017,4,11
RS,CA,CH,0,818751,2017,4,12
RS,CA,CH,0,804729,2017,4,13
RS,CA,CH,0,604707,2017,4,14
RS,CA,CH,0,466894,2017,4,15
RS,CA,CH,0,433510,2017,4,16
RS,CA,CH,0,638778,2017,4,17
RS,CA,CH,0,784482,2017,4,18
RS,CA,CH,0,747158,2017,4,19
RS,CA,CH,0,796608,2017,4,20
RS,CA,CH,0,772343,2017,4,21
RS,CA,CH,0,457279,2017,4,22
RS,CA,CH,1,433977,2017,4,23
RS,CA,CH,0,712864,2017,4,24
RS,CA,CH,1,802345,2017,4,25
RS,CA,CH,0,796260,2017,4,26
RS,CA,CH,0,825698,2017,4,27
RS,CA,CH,1,752542,2017,4,28
RS,CA,CH,0,493023,2017,4,29
RS,CA,CH,1,427499,2017,4,30
RS,CA,CH,0,600759,2017,5,1
RS,CA,CH,0,713808,2017,5,2
RS,CA,CH,0,776343,2017,5,3
RS,CA,CH,0,683863,2017,5,4
RS,CA,CH,0,630955,2017,5,5
RS,CA,CH,0,455760,2017,5,6
RS,CA,CH,0,426317,2017,5,7
RS,CA,CH,0,679107,2017,5,8
RS,CA,CH,0,708355,2017,5,9
RS,CA,CH,0,728743,2017,5,10
RS,CA,CH,0,715973,2017,5,11
RS,CA,CH,0,716059,2017,5,12
RS,CA,CH,0,462677,2017,5,13
RS,CA,CH,0,421261,2017,5,14
RS,CA,CH,1,692695,2017,5,15
RS,CA,CH,0,744883,2017,5,16
RS,CA,CH,0,751132,2017,5,17
RS,CA,CH,0,810482,2017,5,18
RS,CA,CH,0,750116,2017,5,19
RS,CA,CH,0,473050,2017,5,20
RS,CA,CH,0,397009,2017,5,21
RS,CA,CH,0,703101,2017,5,22
RS,CA,CH,0,773334,2017,5,23
RS,CA,CH,0,720427,2017,5,24
RS,CA,CH,0,727556,2017,5,25
RS,CA,CH,0,712604,2017,5,26
RS,CA,CH,0,489464,2017,5,27
RS,CA,CH,0,448928,2017,5,28
RS,CA,CH,0,605486,2017,5,29
RS,CA,CH,0,661069,2017,5,30
RS,CA,CH,0,745257,2017,5,31
RS,CA,CH,0,744295,2017,6,1
RS,CA,CH,0,724843,2017,6,2
RS,CA,CH,0,451564,2017,6,3
RS,CA,CH,0,429682,2017,6,4
RS,CA,CH,0,703607,2017,6,5
RS,CA,CH,1,736228,2017,6,6
RS,CA,CH,0,735573,2017,6,7
RS,CA,CH,0,768985,2017,6,8
RS,CA,CH,0,770400,2017,6,9
RS,CA,CH,0,434080,2017,6,10
RS,CA,CH,0,430541,2017,6,11
RS,CA,CH,0,680435,2017,6,12
RS,CA,CH,0,735151,2017,6,13
RS,CA,CH,0,788289,2017,6,14
RS,CA,CH,0,762286,2017,6,15
RS,CA,CH,1,716460,2017,6,16
RS,CA,CH,0,440916,2017,6,17
RS,CA,CH,0,439922,2017,6,18
RS,CA,CH,0,689443,2017,6,19
RS,CA,CH,0,712433,2017,6,20
RS,CA,CH,0,760797,2017,6,21
RS,CA,CH,0,711096,2017,6,22
RS,CA,CH,0,658889,2017,6,23
RS,CA,CH,0,467374,2017,6,24
RS,CA,CH,0,372431,2017,6,25
RS,CA,CH,0,603267,2017,6,26
RS,CA,CH,0,576105,2017,6,27
RS,CA,CH,0,617148,2017,6,28
RS,CA,CH,0,564835,2017,6,29
RS,CA,CH,2,585683,2017,6,30
RS,CA,CH,0,396436,2017,7,1
RS,CA,CH,0,371913,2017,7,2
RS,CA,CH,0,556226,2017,7,3
RS,CA,CH,0,540275,2017,7,4
RS,CA,CH,0,528369,2017,7,5
RS,CA,CH,0,595517,2017,7,6
RS,CA,CH,0,566311,2017,7,7
RS,CA,CH,0,403913,2017,7,8
RS,CA,CH,0,376723,2017,7,9
RS,CA,CH,0,552863,2017,7,10
RS,CA,CH,2,610662,2017,7,11
RS,CA,CH,0,628745,2017,7,12
RS,CA,CH,0,582384,2017,7,13
RS,CA,CH,0,559190,2017,7,14
RS,CA,CH,0,375192,2017,7,15
RS,CA,CH,0,341556,2017,7,16
